route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
10,1,14,St. Boniface via Provencher,0,1-10-1,2565,1
10,1,18,St. Boniface via Provencher,0,1-10-1,872,1
10,1,24,St. Boniface via Provencher,0,1-10-2,872,1
10,1,42,St. Boniface via Provencher,0,1-10-2,872,1
10,1,47,St. Boniface via Provencher,0,1-10-3,872,1
10,1,51,St. Boniface via Provencher,0,1-10-3,872,1
10,1,53,St. Boniface via Provencher,0,1-10-3,872,1
10,1,55,St. Boniface via Provencher,0,1-10-3,872,1
10,1,57,St. Boniface via Provencher,0,1-10-3,872,1
10,1,59,St. Boniface via Provencher,0,1-10-3,872,1
10,1,67,St. Boniface via Provencher,0,1-10-3,872,1
10,1,69,St. Boniface via Provencher,0,1-10-3,872,1
10,1,71,St. Boniface via Provencher,0,1-10-3,872,1
10,1,73,St. Boniface via Provencher,0,1-10-3,872,1
10,1,75,St. Boniface via Provencher,0,1-10-3,872,1
10,1,77,St. Boniface via Provencher,0,1-10-3,872,1
10,1,79,St. Boniface via Provencher,0,1-10-3,872,1
10,1,83,St. Boniface via Provencher,0,1-10-4,872,1
10,1,85,St. Boniface via Provencher,0,1-10-4,872,1
10,1,87,St. Boniface via Provencher,0,1-10-4,872,1
10,1,106,St. Boniface via Provencher,0,1-10-5,872,1
10,1,108,St. Boniface via Provencher,0,1-10-5,872,1
10,2,8341,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8343,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8345,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8347,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8349,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8351,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8353,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8355,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8357,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8359,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8361,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8363,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8365,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8367,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8369,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8371,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8373,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8375,St. Boniface via Provencher,0,2-10-1,872,1
10,2,8377,St. Boniface via Provencher,0,2-10-1,872,1
10,3,12492,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12494,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12496,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12498,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12500,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12502,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12504,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12506,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12508,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12510,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12512,St. Boniface via Provencher,0,3-10-2,872,1
10,3,12514,St. Boniface via Provencher,0,3-10-2,872,1
10,17708-special,17708,St. Boniface via Provencher,0,6-10-52,872,1
10,17710-special,17710,St. Boniface via Provencher,0,6-10-52,872,1
10,17712-special,17712,St. Boniface via Provencher,0,6-10-52,872,1
10,17714-special,17714,St. Boniface via Provencher,0,6-10-52,872,1
10,17716-special,17716,St. Boniface via Provencher,0,6-10-52,872,1
10,17718-special,17718,St. Boniface via Provencher,0,6-10-52,872,1
10,17720-special,17720,St. Boniface via Provencher,0,6-10-52,872,1
10,17722-special,17722,St. Boniface via Provencher,0,6-10-52,872,1
10,17724-special,17724,St. Boniface via Provencher,0,6-10-52,872,1
10,17726-special,17726,St. Boniface via Provencher,0,6-10-52,872,1
10,17728-special,17728,St. Boniface via Provencher,0,6-10-52,872,1
10,17730-special,17730,St. Boniface via Provencher,0,6-10-52,872,1
10,1,15,Wolseley via Tache,1,1-10-1,869,1
10,1,19,Wolseley via Tache,1,1-10-1,869,1
10,1,25,Wolseley via Tache,1,1-10-2,869,1
10,1,48,Wolseley via Tache,1,1-10-3,869,1
10,1,52,Wolseley via Tache,1,1-10-3,869,1
10,1,54,Wolseley via Tache,1,1-10-3,869,1
10,1,56,Wolseley via Tache,1,1-10-3,869,1
10,1,58,Wolseley via Tache,1,1-10-3,869,1
10,1,60,Wolseley via Tache,1,1-10-3,869,1
10,1,68,Wolseley via Tache,1,1-10-3,869,1
10,1,70,Wolseley via Tache,1,1-10-3,869,1
10,1,72,Wolseley via Tache,1,1-10-3,869,1
10,1,74,Wolseley via Tache,1,1-10-3,869,1
10,1,76,Wolseley via Tache,1,1-10-3,869,1
10,1,78,Wolseley via Tache,1,1-10-3,869,1
10,1,80,Wolseley via Tache,1,1-10-3,869,1
10,1,84,Wolseley via Tache,1,1-10-4,869,1
10,1,86,Wolseley via Tache,1,1-10-4,869,1
10,1,88,Wolseley via Tache,1,1-10-4,869,1
10,1,107,Wolseley via Tache,1,1-10-5,869,1
10,1,109,Wolseley via Tache,1,1-10-5,869,1
10,2,8342,Wolseley via Tache,1,2-10-1,869,1
10,2,8344,Wolseley via Tache,1,2-10-1,869,1
10,2,8346,Wolseley via Tache,1,2-10-1,869,1
10,2,8348,Wolseley via Tache,1,2-10-1,869,1
10,2,8350,Wolseley via Tache,1,2-10-1,869,1
10,2,8352,Wolseley via Tache,1,2-10-1,869,1
10,2,8354,Wolseley via Tache,1,2-10-1,869,1
10,2,8356,Wolseley via Tache,1,2-10-1,869,1
10,2,8358,Wolseley via Tache,1,2-10-1,869,1
10,2,8360,Wolseley via Tache,1,2-10-1,869,1
10,2,8362,Wolseley via Tache,1,2-10-1,869,1
10,2,8364,Wolseley via Tache,1,2-10-1,869,1
10,2,8366,Wolseley via Tache,1,2-10-1,869,1
10,2,8368,Wolseley via Tache,1,2-10-1,869,1
10,2,8370,Wolseley via Tache,1,2-10-1,869,1
10,2,8372,Wolseley via Tache,1,2-10-1,869,1
10,2,8374,Wolseley via Tache,1,2-10-1,869,1
10,2,8376,Wolseley via Tache,1,2-10-1,869,1
10,2,8378,Wolseley via Tache,1,2-10-1,869,1
10,3,12491,Wolseley via Tache,1,3-10-2,869,1
10,3,12493,Wolseley via Tache,1,3-10-2,869,1
10,3,12495,Wolseley via Tache,1,3-10-2,869,1
10,3,12497,Wolseley via Tache,1,3-10-2,869,1
10,3,12499,Wolseley via Tache,1,3-10-2,869,1
10,3,12501,Wolseley via Tache,1,3-10-2,869,1
10,3,12503,Wolseley via Tache,1,3-10-2,869,1
10,3,12505,Wolseley via Tache,1,3-10-2,869,1
10,3,12507,Wolseley via Tache,1,3-10-2,869,1
10,3,12509,Wolseley via Tache,1,3-10-2,869,1
10,3,12511,Wolseley via Tache,1,3-10-2,869,1
10,3,12513,Wolseley via Tache,1,3-10-2,869,1
10,17707-special,17707,Wolseley via Tache,1,6-10-52,869,1
10,17709-special,17709,Wolseley via Tache,1,6-10-52,869,1
10,17711-special,17711,Wolseley via Tache,1,6-10-52,869,1
10,17713-special,17713,Wolseley via Tache,1,6-10-52,869,1
10,17715-special,17715,Wolseley via Tache,1,6-10-52,869,1
10,17717-special,17717,Wolseley via Tache,1,6-10-52,869,1
10,17719-special,17719,Wolseley via Tache,1,6-10-52,869,1
10,17721-special,17721,Wolseley via Tache,1,6-10-52,869,1
10,17723-special,17723,Wolseley via Tache,1,6-10-52,869,1
10,17725-special,17725,Wolseley via Tache,1,6-10-52,869,1
10,17727-special,17727,Wolseley via Tache,1,6-10-52,869,1
10,17729-special,17729,Wolseley via Tache,1,6-10-52,869,1
10,1,16,St. Boniface via Tache,0,1-10-1,870,1
10,1,22,St. Boniface via Tache,0,1-10-2,870,1
10,1,26,St. Boniface via Tache,0,1-10-2,870,1
10,1,28,St. Boniface via Tache,0,1-10-2,870,1
10,1,30,St. Boniface via Tache,0,1-10-2,870,1
10,1,32,St. Boniface via Tache,0,1-10-2,870,1
10,1,34,St. Boniface via Tache,0,1-10-2,870,1
10,1,36,St. Boniface via Tache,0,1-10-2,870,1
10,1,38,St. Boniface via Tache,0,1-10-2,870,1
10,1,40,St. Boniface via Tache,0,1-10-2,870,1
10,1,49,St. Boniface via Tache,0,1-10-3,870,1
10,1,61,St. Boniface via Tache,0,1-10-3,870,1
10,1,63,St. Boniface via Tache,0,1-10-3,870,1
10,1,65,St. Boniface via Tache,0,1-10-3,870,1
10,1,89,St. Boniface via Tache,0,1-10-4,870,1
10,1,91,St. Boniface via Tache,0,1-10-4,870,1
10,1,93,St. Boniface via Tache,0,1-10-4,870,1
10,1,95,St. Boniface via Tache,0,1-10-4,870,1
10,1,97,St. Boniface via Tache,0,1-10-4,870,1
10,1,99,St. Boniface via Tache,0,1-10-4,870,1
10,1,101,St. Boniface via Tache,0,1-10-4,870,1
10,1,103,St. Boniface via Tache,0,1-10-4,870,1
10,2,8382,St. Boniface via Tache,0,2-10-2,870,1
10,2,8384,St. Boniface via Tache,0,2-10-2,870,1
10,2,8386,St. Boniface via Tache,0,2-10-2,870,1
10,2,8388,St. Boniface via Tache,0,2-10-2,870,1
10,2,8390,St. Boniface via Tache,0,2-10-2,870,1
10,2,8392,St. Boniface via Tache,0,2-10-2,870,1
10,2,8394,St. Boniface via Tache,0,2-10-2,870,1
10,2,8396,St. Boniface via Tache,0,2-10-2,870,1
10,2,8398,St. Boniface via Tache,0,2-10-2,870,1
10,2,8400,St. Boniface via Tache,0,2-10-2,870,1
10,2,8402,St. Boniface via Tache,0,2-10-2,870,1
10,2,8404,St. Boniface via Tache,0,2-10-2,870,1
10,2,8406,St. Boniface via Tache,0,2-10-2,870,1
10,2,8408,St. Boniface via Tache,0,2-10-2,870,1
10,2,8410,St. Boniface via Tache,0,2-10-2,870,1
10,2,8412,St. Boniface via Tache,0,2-10-2,870,1
10,2,8414,St. Boniface via Tache,0,2-10-2,870,1
10,2,8416,St. Boniface via Tache,0,2-10-2,870,1
10,2,8418,St. Boniface via Tache,0,2-10-2,870,1
10,3,12465,St. Boniface via Tache,0,3-10-1,870,1
10,3,12467,St. Boniface via Tache,0,3-10-1,870,1
10,3,12469,St. Boniface via Tache,0,3-10-1,870,1
10,3,12471,St. Boniface via Tache,0,3-10-1,870,1
10,3,12473,St. Boniface via Tache,0,3-10-1,870,1
10,3,12475,St. Boniface via Tache,0,3-10-1,870,1
10,3,12477,St. Boniface via Tache,0,3-10-1,870,1
10,3,12479,St. Boniface via Tache,0,3-10-1,870,1
10,3,12481,St. Boniface via Tache,0,3-10-1,870,1
10,3,12483,St. Boniface via Tache,0,3-10-1,870,1
10,3,12485,St. Boniface via Tache,0,3-10-1,870,1
10,3,12487,St. Boniface via Tache,0,3-10-1,870,1
10,17681-special,17681,St. Boniface via Tache,0,6-10-51,870,1
10,17683-special,17683,St. Boniface via Tache,0,6-10-51,870,1
10,17685-special,17685,St. Boniface via Tache,0,6-10-51,870,1
10,17687-special,17687,St. Boniface via Tache,0,6-10-51,870,1
10,17689-special,17689,St. Boniface via Tache,0,6-10-51,870,1
10,17691-special,17691,St. Boniface via Tache,0,6-10-51,870,1
10,17693-special,17693,St. Boniface via Tache,0,6-10-51,870,1
10,17695-special,17695,St. Boniface via Tache,0,6-10-51,870,1
10,17697-special,17697,St. Boniface via Tache,0,6-10-51,870,1
10,17699-special,17699,St. Boniface via Tache,0,6-10-51,870,1
10,17701-special,17701,St. Boniface via Tache,0,6-10-51,870,1
10,17703-special,17703,St. Boniface via Tache,0,6-10-51,870,1
10,1,17,Wolseley-Provencher via Provencher,1,1-10-1,871,1
10,1,23,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,27,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,29,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,31,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,33,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,35,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,37,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,39,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,41,Wolseley-Provencher via Provencher,1,1-10-2,871,1
10,1,50,Wolseley-Provencher via Provencher,1,1-10-3,871,1
10,1,62,Wolseley-Provencher via Provencher,1,1-10-3,871,1
10,1,64,Wolseley-Provencher via Provencher,1,1-10-3,871,1
10,1,66,Wolseley-Provencher via Provencher,1,1-10-3,871,1
10,1,90,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,92,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,94,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,96,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,98,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,100,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,1,102,Wolseley-Provencher via Provencher,1,1-10-4,871,1
10,2,8381,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8383,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8385,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8387,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8389,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8391,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8393,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8395,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8397,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8399,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8401,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8403,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8405,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8407,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8409,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8411,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8413,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8415,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,2,8417,Wolseley-Provencher via Provencher,1,2-10-2,871,1
10,3,12466,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12468,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12470,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12472,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12474,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12476,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12478,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12480,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12482,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12484,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12486,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,3,12488,Wolseley-Provencher via Provencher,1,3-10-1,871,1
10,17682-special,17682,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17684-special,17684,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17686-special,17686,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17688-special,17688,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17690-special,17690,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17692-special,17692,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17694-special,17694,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17696-special,17696,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17698-special,17698,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17700-special,17700,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17702-special,17702,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,17704-special,17704,Wolseley-Provencher via Provencher,1,6-10-51,871,1
10,1,43,Downtown,1,1-10-2,2612,1
10,1,46,Wolseley via Provencher,1,1-10-3,877,1
11,1,118,Glenway,1,1-11-1,2462,1
11,1,225,Glenway,1,1-11-8,2462,1
11,1,259,Glenway,1,1-11-10,2462,1
11,1,282,Glenway,1,1-11-12,2462,1
11,1,122,Glenway,1,1-11-1,889,1
11,2,8427,Glenway,1,2-11-1,889,1
11,2,8429,Glenway,1,2-11-1,889,1
11,2,8431,Glenway,1,2-11-1,889,1
11,2,8435,Glenway,1,2-11-1,889,1
11,2,8453,Glenway,1,2-11-2,889,1
11,2,8455,Glenway,1,2-11-2,889,1
11,2,8457,Glenway,1,2-11-2,889,1
11,2,8459,Glenway,1,2-11-2,889,1
11,2,8463,Glenway,1,2-11-2,889,1
11,2,8467,Glenway,1,2-11-2,889,1
11,2,8469,Glenway,1,2-11-2,889,1
11,2,8471,Glenway,1,2-11-2,889,1
11,2,8479,Glenway,1,2-11-3,889,1
11,2,8483,Glenway,1,2-11-3,889,1
11,2,8487,Glenway,1,2-11-3,889,1
11,2,8491,Glenway,1,2-11-3,889,1
11,2,8493,Glenway,1,2-11-3,889,1
11,2,8495,Glenway,1,2-11-3,889,1
11,2,8506,Glenway,1,2-11-4,889,1
11,2,8510,Glenway,1,2-11-4,889,1
11,2,8514,Glenway,1,2-11-4,889,1
11,2,8532,Glenway,1,2-11-5,889,1
11,2,8534,Glenway,1,2-11-5,889,1
11,2,8538,Glenway,1,2-11-5,889,1
11,2,8542,Glenway,1,2-11-5,889,1
11,2,8544,Glenway,1,2-11-5,889,1
11,2,8546,Glenway,1,2-11-5,889,1
11,2,8554,Glenway,1,2-11-6,889,1
11,2,8560,Glenway,1,2-11-6,889,1
11,2,8564,Glenway,1,2-11-6,889,1
11,2,8578,Glenway,1,2-11-7,889,1
11,2,8582,Glenway,1,2-11-7,889,1
11,2,8591,Glenway,1,2-11-8,889,1
11,2,8595,Glenway,1,2-11-8,889,1
11,2,8597,Glenway,1,2-11-8,889,1
11,2,8599,Glenway,1,2-11-8,889,1
11,2,8601,Glenway,1,2-11-8,889,1
11,2,8611,Glenway,1,2-11-9,889,1
11,2,8615,Glenway,1,2-11-9,889,1
11,2,8630,Glenway,1,2-11-10,889,1
11,2,8634,Glenway,1,2-11-10,889,1
11,2,8638,Glenway,1,2-11-10,889,1
11,2,8640,Glenway,1,2-11-10,889,1
11,2,8644,Glenway,1,2-11-11,889,1
11,2,8648,Glenway,1,2-11-11,889,1
11,1,126,Glenway,1,1-11-1,889,1
11,1,132,Glenway,1,1-11-1,889,1
11,1,138,Glenway,1,1-11-2,889,1
11,1,152,Glenway,1,1-11-4,889,1
11,1,156,Glenway,1,1-11-4,889,1
11,1,160,Glenway,1,1-11-4,889,1
11,1,162,Glenway,1,1-11-4,889,1
11,1,167,Glenway,1,1-11-5,889,1
11,1,171,Glenway,1,1-11-5,889,1
11,1,175,Glenway,1,1-11-5,889,1
11,1,177,Glenway,1,1-11-5,889,1
11,1,181,Glenway,1,1-11-5,889,1
11,1,183,Glenway,1,1-11-5,889,1
11,1,191,Glenway,1,1-11-6,889,1
11,1,209,Glenway,1,1-11-7,889,1
11,1,213,Glenway,1,1-11-7,889,1
11,1,229,Glenway,1,1-11-8,889,1
11,1,233,Glenway,1,1-11-8,889,1
11,1,237,Glenway,1,1-11-8,889,1
11,1,247,Glenway,1,1-11-9,889,1
11,1,251,Glenway,1,1-11-9,889,1
11,1,255,Glenway,1,1-11-9,889,1
11,1,263,Glenway,1,1-11-10,889,1
11,1,267,Glenway,1,1-11-10,889,1
11,1,273,Glenway,1,1-11-10,889,1
11,1,286,Glenway,1,1-11-12,889,1
11,1,290,Glenway,1,1-11-12,889,1
11,1,309,Glenway,1,1-11-15,889,1
11,1,313,Glenway,1,1-11-15,889,1
11,1,317,Glenway,1,1-11-15,889,1
11,1,321,Glenway,1,1-11-15,889,1
11,1,336,Glenway,1,1-11-16,889,1
11,1,340,Glenway,1,1-11-16,889,1
11,1,357,Glenway,1,1-11-17,889,1
11,1,370,Glenway,1,1-11-18,889,1
11,1,372,Glenway,1,1-11-18,889,1
11,1,379,Glenway,1,1-11-19,889,1
11,1,414,Glenway,1,1-11-22,889,1
11,1,416,Glenway,1,1-11-22,889,1
11,1,431,Glenway,1,1-11-24,889,1
11,1,435,Glenway,1,1-11-25,889,1
11,1,498,Glenway,1,1-12-2,889,1
11,1,3051,Glenway,1,1-33-2,889,1
11,1,3053,Glenway,1,1-33-2,889,1
11,17958-special,17958,Glenway,1,6-11-81,917,1
11,2,8445,Glenway,1,2-11-1,917,1
11,2,8550,Glenway,1,2-11-5,917,1
11,2,8656,Glenway,1,2-11-11,917,1
11,3,12522,Glenway,1,3-11-1,917,1
11,3,12524,Glenway,1,3-11-1,917,1
11,3,12526,Glenway,1,3-11-1,917,1
11,3,12528,Glenway,1,3-11-1,917,1
11,3,12530,Glenway,1,3-11-1,917,1
11,3,12532,Glenway,1,3-11-1,917,1
11,3,12534,Glenway,1,3-11-1,917,1
11,3,12536,Glenway,1,3-11-1,917,1
11,3,12543,Glenway,1,3-11-2,917,1
11,3,12545,Glenway,1,3-11-2,917,1
11,3,12547,Glenway,1,3-11-2,917,1
11,3,12549,Glenway,1,3-11-2,917,1
11,3,12551,Glenway,1,3-11-2,917,1
11,3,12553,Glenway,1,3-11-2,917,1
11,3,12555,Glenway,1,3-11-2,917,1
11,1,187,Glenway,1,1-11-5,917,1
11,3,12614,Glenway,1,3-11-6,917,1
11,3,12616,Glenway,1,3-11-6,917,1
11,3,12618,Glenway,1,3-11-6,917,1
11,3,12620,Glenway,1,3-11-6,917,1
11,3,12622,Glenway,1,3-11-6,917,1
11,3,12624,Glenway,1,3-11-6,917,1
11,3,12626,Glenway,1,3-11-6,917,1
11,3,12628,Glenway,1,3-11-6,917,1
11,1,391,Glenway,1,1-11-20,917,1
11,1,420,Glenway,1,1-11-22,917,1
11,17738-special,17738,Glenway,1,6-11-51,917,1
11,17740-special,17740,Glenway,1,6-11-51,917,1
11,17742-special,17742,Glenway,1,6-11-51,917,1
11,17744-special,17744,Glenway,1,6-11-51,917,1
11,17746-special,17746,Glenway,1,6-11-51,917,1
11,17748-special,17748,Glenway,1,6-11-51,917,1
11,17750-special,17750,Glenway,1,6-11-51,917,1
11,17752-special,17752,Glenway,1,6-11-51,917,1
11,17759-special,17759,Glenway,1,6-11-52,917,1
11,17761-special,17761,Glenway,1,6-11-52,917,1
11,17763-special,17763,Glenway,1,6-11-52,917,1
11,17765-special,17765,Glenway,1,6-11-52,917,1
11,17767-special,17767,Glenway,1,6-11-52,917,1
11,17769-special,17769,Glenway,1,6-11-52,917,1
11,17771-special,17771,Glenway,1,6-11-52,917,1
11,17830-special,17830,Glenway,1,6-11-56,917,1
11,17832-special,17832,Glenway,1,6-11-56,917,1
11,17834-special,17834,Glenway,1,6-11-56,917,1
11,17836-special,17836,Glenway,1,6-11-56,917,1
11,17838-special,17838,Glenway,1,6-11-56,917,1
11,17840-special,17840,Glenway,1,6-11-56,917,1
11,17842-special,17842,Glenway,1,6-11-56,917,1
11,17844-special,17844,Glenway,1,6-11-56,917,1
11,17971-special,17971,Glenway,1,6-11-85,893,1
11,2,8499,Glenway,1,2-11-3,893,1
11,2,8623,Glenway,1,2-11-9,893,1
11,1,217,Glenway,1,1-11-7,893,1
11,1,2488,Glenway,1,1-23-2,893,1
11,17965-special,17965,Glenway,1,6-11-83,905,1
11,2,8475,Glenway,1,2-11-2,905,1
11,2,8522,Glenway,1,2-11-4,905,1
11,2,9766,Glenway,1,2-21-8,905,1
11,1,325,Glenway,1,1-11-15,905,1
11,1,361,Glenway,1,1-11-17,905,1
11,1,406,Glenway,1,1-11-21,905,1
11,1,119,Polo Park,0,1-11-1,2917,1
11,1,123,Polo Park,0,1-11-1,2917,1
11,2,8428,Polo Park,0,2-11-1,2917,1
11,2,8430,Polo Park,0,2-11-1,2917,1
11,2,8432,Polo Park,0,2-11-1,2917,1
11,2,8436,Polo Park,0,2-11-1,2917,1
11,2,8454,Polo Park,0,2-11-2,2917,1
11,2,8456,Polo Park,0,2-11-2,2917,1
11,2,8458,Polo Park,0,2-11-2,2917,1
11,2,8460,Polo Park,0,2-11-2,2917,1
11,2,8464,Polo Park,0,2-11-2,2917,1
11,2,8468,Polo Park,0,2-11-2,2917,1
11,2,8470,Polo Park,0,2-11-2,2917,1
11,2,8480,Polo Park,0,2-11-3,2917,1
11,2,8484,Polo Park,0,2-11-3,2917,1
11,2,8488,Polo Park,0,2-11-3,2917,1
11,2,8492,Polo Park,0,2-11-3,2917,1
11,2,8494,Polo Park,0,2-11-3,2917,1
11,2,8507,Polo Park,0,2-11-4,2917,1
11,2,8511,Polo Park,0,2-11-4,2917,1
11,2,8515,Polo Park,0,2-11-4,2917,1
11,2,8533,Polo Park,0,2-11-5,2917,1
11,2,8535,Polo Park,0,2-11-5,2917,1
11,2,8539,Polo Park,0,2-11-5,2917,1
11,2,8543,Polo Park,0,2-11-5,2917,1
11,2,8545,Polo Park,0,2-11-5,2917,1
11,2,8555,Polo Park,0,2-11-6,2917,1
11,2,8561,Polo Park,0,2-11-6,2917,1
11,2,8565,Polo Park,0,2-11-6,2917,1
11,2,8579,Polo Park,0,2-11-7,2917,1
11,2,8583,Polo Park,0,2-11-7,2917,1
11,2,8592,Polo Park,0,2-11-8,2917,1
11,2,8596,Polo Park,0,2-11-8,2917,1
11,2,8598,Polo Park,0,2-11-8,2917,1
11,2,8600,Polo Park,0,2-11-8,2917,1
11,2,8612,Polo Park,0,2-11-9,2917,1
11,2,8616,Polo Park,0,2-11-9,2917,1
11,2,8629,Polo Park,0,2-11-10,2917,1
11,2,8631,Polo Park,0,2-11-10,2917,1
11,2,8635,Polo Park,0,2-11-10,2917,1
11,2,8639,Polo Park,0,2-11-10,2917,1
11,2,8641,Polo Park,0,2-11-10,2917,1
11,2,8645,Polo Park,0,2-11-11,2917,1
11,2,8649,Polo Park,0,2-11-11,2917,1
11,1,127,Polo Park,0,1-11-1,2917,1
11,1,133,Polo Park,0,1-11-1,2917,1
11,1,153,Polo Park,0,1-11-4,2917,1
11,1,157,Polo Park,0,1-11-4,2917,1
11,1,161,Polo Park,0,1-11-4,2917,1
11,1,168,Polo Park,0,1-11-5,2917,1
11,1,172,Polo Park,0,1-11-5,2917,1
11,1,176,Polo Park,0,1-11-5,2917,1
11,1,178,Polo Park,0,1-11-5,2917,1
11,1,182,Polo Park,0,1-11-5,2917,1
11,1,190,Polo Park,0,1-11-6,2917,1
11,1,210,Polo Park,0,1-11-7,2917,1
11,1,214,Polo Park,0,1-11-7,2917,1
11,1,226,Polo Park,0,1-11-8,2917,1
11,1,230,Polo Park,0,1-11-8,2917,1
11,1,234,Polo Park,0,1-11-8,2917,1
11,1,244,Polo Park,0,1-11-9,2917,1
11,1,248,Polo Park,0,1-11-9,2917,1
11,1,252,Polo Park,0,1-11-9,2917,1
11,1,260,Polo Park,0,1-11-10,2917,1
11,1,264,Polo Park,0,1-11-10,2917,1
11,1,268,Polo Park,0,1-11-10,2917,1
11,1,283,Polo Park,0,1-11-12,2917,1
11,1,287,Polo Park,0,1-11-12,2917,1
11,1,291,Polo Park,0,1-11-12,2917,1
11,1,308,Polo Park,0,1-11-15,2917,1
11,1,310,Polo Park,0,1-11-15,2917,1
11,1,314,Polo Park,0,1-11-15,2917,1
11,1,318,Polo Park,0,1-11-15,2917,1
11,1,322,Polo Park,0,1-11-15,2917,1
11,1,333,Polo Park,0,1-11-16,2917,1
